Order_ID,Order_Date,Order_Year,Order_Month,Customer_Name,Region,Category,Sales,Discount,Profit
US-2013-115441,2013-Jul-26,2013,Jul,Sally Hughsby,Central,Technology,124.25,0.0,48.46
US-2012-138121,2012-Dec-17,2012,Dec,John Lee,Central,Furniture,302.94,0.0,48.47
CA-2012-124919,2012-May-31,2012,May,Stephanie Phelps,West,Office Supplies,105.52,0.0,48.54
CA-2013-108350,2013-Jun-07,2013,Jun,Scot Coram,East,Office Supplies,105.52,0.0,48.54
CA-2011-159681,2011-Dec-07,2011,Dec,Patrick O'Brill,South,Office Supplies,105.52,0.0,48.54
US-2012-163279,2012-Mar-22,2012,Mar,Justin Deggeller,West,Office Supplies,105.52,0.0,48.54
CA-2013-154067,2013-Feb-01,2013,Feb,Suzanne McNair,West,Office Supplies,105.52,0.0,48.54
US-2014-103814,2014-Dec-10,2014,Dec,Lena Hernandez,Central,Office Supplies,143.86,0.2,48.55
CA-2011-146731,2011-Nov-03,2011,Nov,Annie Thurman,South,Office Supplies,143.86,0.2,48.55
CA-2014-104864,2014-Nov-19,2014,Nov,Jim Sink,South,Office Supplies,389.06,0.2,48.63
CA-2013-108224,2013-May-15,2013,May,Tiffany House,West,Technology,185.53,0.2,48.70
CA-2014-108035,2014-Nov-30,2014,Nov,Ted Trevino,South,Furniture,390.37,0.2,48.80
CA-2014-121083,2014-Jul-10,2014,Jul,Jamie Frazer,East,Office Supplies,119.04,0.0,48.81
CA-2011-122217,2011-Nov-24,2011,Nov,Harold Pawlan,South,Furniture,111.15,0.0,48.91
CA-2013-142594,2013-Dec-02,2013,Dec,Eva Jacobs,East,Furniture,111.15,0.0,48.91
CA-2012-165624,2012-Aug-23,2012,Aug,Fred Harton,South,Office Supplies,97.88,0.0,48.94
CA-2012-127481,2012-Dec-12,2012,Dec,Jonathan Doherty,West,Office Supplies,97.88,0.0,48.94
CA-2012-144806,2012-Dec-06,2012,Dec,Gary Hwang,West,Furniture,206.11,0.2,48.95
CA-2012-165057,2012-Sep-11,2012,Sep,Steven Cartwright,West,Office Supplies,181.35,0.0,48.96
US-2013-144547,2013-Nov-11,2013,Nov,Maxwell Schwartz,Central,Technology,279.94,0.2,48.99
CA-2013-136770,2013-Aug-15,2013,Aug,Stephanie Phelps,East,Technology,279.96,0.2,48.99
CA-2012-157322,2012-Jul-02,2012,Jul,Rob Haberlin,Central,Office Supplies,435.50,0.2,48.99
CA-2012-123939,2012-Aug-24,2012,Aug,Maurice Satty,East,Office Supplies,435.50,0.2,48.99
CA-2011-158337,2011-Mar-11,2011,Mar,Kelly Andreada,East,Office Supplies,108.92,0.0,49.01
CA-2012-160472,2012-Jul-20,2012,Jul,Ralph Kennedy,Central,Office Supplies,106.75,0.0,49.11
CA-2012-154291,2012-Jul-25,2012,Jul,Yana Sorensen,South,Office Supplies,98.46,0.0,49.23
CA-2014-106859,2014-Mar-14,2014,Mar,Benjamin Farhat,West,Technology,140.74,0.2,49.26
CA-2012-125416,2012-Nov-02,2012,Nov,Kelly Collister,West,Technology,447.93,0.0,49.27
CA-2013-132731,2013-Nov-25,2013,Nov,George Ashbrook,Central,Technology,657.55,0.2,49.32
CA-2013-130400,2013-Mar-09,2013,Mar,Sanjit Jacobs,Central,Office Supplies,146.35,0.2,49.39
CA-2012-157770,2012-Dec-13,2012,Dec,Rob Dowd,West,Technology,494.38,0.2,49.44
CA-2012-126557,2012-Jul-12,2012,Jul,Rob Lucas,Central,Technology,659.17,0.2,49.44
CA-2014-127026,2014-Jan-22,2014,Jan,Mick Hernandez,Central,Technology,164.99,0.0,49.50
US-2014-101539,2014-Mar-17,2014,Mar,Valerie Mitchum,West,Technology,659.98,0.2,49.50
CA-2014-103380,2014-Nov-22,2014,Nov,Barry Franz,West,Technology,659.98,0.2,49.50
CA-2013-102456,2013-Feb-27,2013,Feb,Dan Lawera,East,Office Supplies,170.88,0.0,49.56
CA-2011-107755,2011-Feb-08,2011,Feb,Cyma Kinney,East,Technology,115.36,0.0,49.60
CA-2012-143364,2012-Jul-14,2012,Jul,Toby Gnade,West,Furniture,441.92,0.2,49.72
CA-2014-121503,2014-Jul-04,2014,Jul,Frank Hawley,Central,Technology,597.13,0.4,49.76
CA-2014-136350,2014-Jun-25,2014,Jun,George Ashbrook,East,Furniture,276.69,0.0,49.80
CA-2014-121048,2014-Jul-15,2014,Jul,Toby Carlisle,West,Furniture,276.69,0.0,49.80
US-2013-100461,2013-Jan-08,2013,Jan,Jack O'Briant,Central,Office Supplies,106.05,0.0,49.84
US-2014-147998,2014-May-20,2014,May,Sue Ann Reed,West,Office Supplies,133.12,0.2,49.92
CA-2014-157931,2014-Sep-18,2014,Sep,Meg O'Connel,South,Office Supplies,106.32,0.0,49.97
CA-2012-119480,2012-Jan-09,2012,Jan,Craig Carroll,South,Office Supplies,106.32,0.0,49.97
CA-2013-148684,2013-Dec-26,2013,Dec,Trudy Schmidt,South,Office Supplies,106.32,0.0,49.97
CA-2012-110863,2012-Nov-17,2012,Nov,Anna Andreadi,Central,Office Supplies,106.32,0.0,49.97
CA-2014-107265,2014-Apr-07,2014,Apr,Max Ludwig,Central,Office Supplies,106.32,0.0,49.97
CA-2013-109953,2013-Jul-15,2013,Jul,Raymond Buch,West,Office Supplies,151.62,0.0,50.03
US-2013-105578,2013-May-31,2013,May,Maribeth Yedwab,West,Furniture,801.57,0.2,50.10
CA-2011-116932,2011-Jul-21,2011,Jul,Michelle Ellison,West,Furniture,801.57,0.2,50.10
CA-2013-133935,2013-Sep-19,2013,Sep,Jane Waco,West,Furniture,801.57,0.2,50.10
CA-2012-156566,2012-Oct-01,2012,Oct,Eric Murdock,West,Technology,572.80,0.2,50.12
CA-2013-113747,2013-May-29,2013,May,Valerie Dominguez,South,Office Supplies,185.88,0.0,50.19
CA-2012-120810,2012-Jul-23,2012,Jul,Tracy Hopkins,East,Furniture,128.82,0.0,50.24
CA-2011-165806,2011-Apr-07,2011,Apr,Valerie Mitchum,South,Technology,200.97,0.0,50.24
CA-2014-117807,2014-Oct-02,2014,Oct,Dave Kipp,Central,Office Supplies,104.85,0.0,50.33
CA-2013-112060,2013-Dec-05,2013,Dec,Kean Takahito,West,Office Supplies,104.85,0.0,50.33
CA-2011-141726,2011-Jul-20,2011,Jul,Charles Crestani,West,Office Supplies,104.85,0.0,50.33
CA-2013-100300,2013-Jun-25,2013,Jun,Max Jones,West,Office Supplies,104.85,0.0,50.33
US-2013-165078,2013-Nov-06,2013,Nov,Michelle Arnett,Central,Office Supplies,104.90,0.0,50.35
CA-2013-131968,2013-Nov-12,2013,Nov,Laurel Beltran,South,Office Supplies,671.54,0.2,50.37
CA-2014-168942,2014-Aug-02,2014,Aug,Eric Murdock,West,Office Supplies,186.54,0.0,50.37
CA-2013-100993,2013-Feb-05,2013,Feb,Annie Zypern,West,Office Supplies,186.54,0.0,50.37
US-2014-128951,2014-Jul-16,2014,Jul,Ricardo Sperren,South,Office Supplies,179.94,0.0,50.38
US-2012-113327,2012-May-26,2012,May,Ben Ferrer,South,Technology,167.94,0.2,50.38
CA-2014-140872,2014-Jun-04,2014,Jun,Nick Radford,South,Technology,503.96,0.2,50.40
CA-2012-129917,2012-Oct-02,2012,Oct,Henry MacAllister,West,Technology,503.96,0.2,50.40
CA-2011-109897,2011-Aug-12,2011,Aug,Ben Wallace,West,Technology,806.34,0.2,50.40
CA-2014-134915,2014-Nov-13,2014,Nov,Eugene Moren,West,Technology,671.98,0.2,50.40
CA-2013-165218,2013-Mar-06,2013,Mar,Rob Williams,Central,Office Supplies,149.35,0.2,50.41
CA-2011-100678,2011-Apr-18,2011,Apr,Kunst Miller,Central,Office Supplies,149.35,0.2,50.41
CA-2011-156594,2011-Dec-20,2011,Dec,Michael Chen,West,Office Supplies,155.12,0.2,50.41
CA-2012-153752,2012-Dec-06,2012,Dec,Rose O'Brian,South,Technology,173.94,0.0,50.44
CA-2011-159520,2011-Jun-06,2011,Jun,Grant Thornton,East,Office Supplies,149.54,0.2,50.47
US-2013-124163,2013-Sep-26,2013,Sep,Steve Chapman,Central,Furniture,201.96,0.0,50.49
CA-2012-132465,2012-Sep-11,2012,Sep,Don Miller,East,Furniture,210.68,0.0,50.56
CA-2014-125451,2014-Oct-24,2014,Oct,Adam Hart,East,Furniture,210.68,0.0,50.56
CA-2014-129462,2014-Jun-17,2014,Jun,Joel Eaton,South,Office Supplies,180.66,0.0,50.58
CA-2014-119578,2014-Dec-23,2014,Dec,Jason Gross,East,Furniture,220.98,0.0,50.83
CA-2014-127726,2014-Sep-12,2014,Sep,Shahid Shariari,South,Office Supplies,195.68,0.0,50.88
CA-2011-166744,2011-Sep-20,2011,Sep,Duane Noonan,East,Furniture,164.22,0.0,50.91
CA-2014-157483,2014-Nov-12,2014,Nov,Emily Phan,Central,Office Supplies,181.86,0.0,50.92
CA-2014-122056,2014-Jun-14,2014,Jun,Paul Gonzalez,South,Office Supplies,181.86,0.0,50.92
CA-2012-105970,2012-Mar-02,2012,Mar,Pete Armstrong,Central,Office Supplies,101.88,0.0,50.94
CA-2012-140921,2012-Feb-03,2012,Feb,Allen Armold,Central,Technology,149.97,0.0,50.99
US-2011-138247,2011-Dec-24,2011,Dec,Ben Ferrer,West,Technology,818.38,0.2,51.15
US-2014-146213,2014-Sep-10,2014,Sep,Matt Connell,West,Technology,159.96,0.0,51.19
US-2012-123218,2012-Dec-20,2012,Dec,Katherine Ducich,Central,Technology,255.97,0.2,51.19
CA-2014-162481,2014-Sep-26,2014,Sep,Carol Triggs,Central,Furniture,269.97,0.0,51.29
CA-2011-108861,2011-May-28,2011,May,Magdelene Morse,West,Office Supplies,136.96,0.2,51.36
CA-2013-153598,2013-Dec-04,2013,Dec,Neoma Murray,West,Furniture,111.90,0.0,51.47
CA-2011-104269,2011-Mar-01,2011,Mar,Dave Brooks,West,Furniture,457.57,0.2,51.48
CA-2013-152471,2013-Jul-09,2013,Jul,Zuschuss Donatelli,South,Technology,823.96,0.2,51.50
US-2014-105389,2014-Oct-24,2014,Oct,Darrin Martin,Central,Technology,823.96,0.2,51.50
CA-2013-146374,2013-Dec-06,2013,Dec,Harold Engle,East,Office Supplies,109.69,0.0,51.55
CA-2012-104626,2012-Sep-01,2012,Sep,Daniel Raglin,East,Office Supplies,114.60,0.0,51.57
CA-2012-134782,2012-Dec-27,2012,Dec,Maribeth Dona,South,Office Supplies,105.42,0.0,51.66
CA-2013-113621,2013-Dec-02,2013,Dec,Joel Eaton,East,Furniture,172.50,0.0,51.75
CA-2014-104220,2014-Jan-31,2014,Jan,Benjamin Venier,Central,Technology,207.00,0.0,51.75
CA-2013-103730,2013-Jun-13,2013,Jun,Steven Cartwright,East,Office Supplies,115.02,0.0,51.76
CA-2011-144407,2011-Sep-09,2011,Sep,Maribeth Schnelling,Central,Office Supplies,103.60,0.0,51.80
CA-2013-125843,2013-Aug-14,2013,Aug,Roy Französisch,South,Office Supplies,103.60,0.0,51.80
CA-2013-128412,2013-Dec-11,2013,Dec,Arthur Prichep,West,Office Supplies,153.55,0.2,51.82
CA-2014-121398,2014-Dec-26,2014,Dec,Fred Hopkins,West,Office Supplies,153.55,0.2,51.82
CA-2012-107678,2012-Apr-21,2012,Apr,Juliana Krohn,South,Furniture,191.96,0.0,51.83
CA-2012-121720,2012-Jun-11,2012,Jun,Jim Epp,South,Office Supplies,1036.62,0.2,51.83
CA-2013-137743,2013-Jul-31,2013,Jul,Katherine Hughes,Central,Office Supplies,1036.62,0.2,51.83
CA-2014-129462,2014-Jun-17,2014,Jun,Joel Eaton,South,Technology,191.98,0.0,51.83
CA-2013-160220,2013-Oct-21,2013,Oct,Joy Smith,Central,Technology,191.98,0.0,51.83
CA-2012-130890,2012-Nov-02,2012,Nov,Jas O'Carroll,West,Furniture,1038.84,0.2,51.94
CA-2012-126725,2012-Nov-17,2012,Nov,Brian Stugart,West,Technology,415.97,0.2,52.00
CA-2011-163552,2011-Jul-11,2011,Jul,Laura Armstrong,East,Furniture,124.11,0.0,52.13
CA-2013-111682,2013-Jun-18,2013,Jun,Ted Butterfield,East,Office Supplies,208.56,0.0,52.14
CA-2014-119494,2014-Nov-10,2014,Nov,Jim Epp,West,Furniture,523.39,0.2,52.34
CA-2013-105081,2013-Dec-26,2013,Dec,Joe Elijah,West,Furniture,698.35,0.2,52.38
CA-2014-126914,2014-Jun-16,2014,Jun,Joe Elijah,South,Furniture,698.35,0.2,52.38
CA-2012-139780,2012-Dec-31,2012,Dec,Anna Häberlin,Central,Office Supplies,116.40,0.0,52.38
CA-2011-114433,2011-May-13,2011,May,Naresj Patel,West,Technology,149.97,0.0,52.49
US-2011-115413,2011-Aug-26,2011,Aug,Paul Prost,East,Technology,149.97,0.0,52.49
CA-2012-156335,2012-Sep-25,2012,Sep,Phillina Ober,East,Technology,104.98,0.0,52.49
CA-2013-101966,2013-Jul-15,2013,Jul,Bryan Mills,Central,Technology,419.94,0.2,52.49
CA-2014-102820,2014-May-08,2014,May,Carlos Soltero,West,Technology,419.94,0.2,52.49
CA-2013-155845,2013-Aug-13,2013,Aug,Chris McAfee,Central,Technology,1399.94,0.2,52.50
CA-2013-142902,2013-Sep-13,2013,Sep,Ben Peterman,West,Furniture,466.77,0.2,52.51
CA-2012-101707,2012-Aug-27,2012,Aug,Philip Fox,West,Office Supplies,114.20,0.0,52.53
CA-2011-111500,2011-Aug-17,2011,Aug,Don Jones,South,Office Supplies,114.20,0.0,52.53
CA-2011-151379,2011-Dec-16,2011,Dec,Steve Chapman,Central,Office Supplies,114.20,0.0,52.53
CA-2012-137113,2012-Dec-01,2012,Dec,Tamara Willingham,West,Office Supplies,114.20,0.0,52.53
CA-2014-159149,2014-Feb-18,2014,Feb,Cyra Reiten,Central,Office Supplies,175.44,0.2,52.63
US-2011-155502,2011-Jan-27,2011,Jan,Shirley Daniels,South,Technology,187.98,0.0,52.63
CA-2011-159184,2011-Sep-14,2011,Sep,John Castell,South,Furniture,142.40,0.0,52.69
CA-2012-146255,2012-Mar-07,2012,Mar,Eugene Moren,East,Technology,119.85,0.0,52.73
CA-2013-125094,2013-Nov-06,2013,Nov,Nora Preis,West,Technology,479.72,0.0,52.77
CA-2011-121664,2011-May-06,2011,May,Harold Pawlan,West,Office Supplies,140.74,0.2,52.78
CA-2011-112158,2011-Dec-02,2011,Dec,David Philippe,East,Technology,119.96,0.0,52.78
CA-2014-163902,2014-Mar-03,2014,Mar,Maribeth Yedwab,West,Technology,479.94,0.0,52.79
US-2013-108504,2013-Feb-05,2013,Feb,Paul Prost,South,Furniture,239.98,0.0,52.80
CA-2013-114944,2013-Jan-30,2013,Jan,Harold Engle,Central,Office Supplies,156.51,0.2,52.82
CA-2014-145233,2014-Dec-02,2014,Dec,Dianna Vittorini,West,Technology,470.38,0.2,52.92
CA-2014-126788,2014-Jun-06,2014,Jun,Adrian Barton,Central,Technology,470.38,0.2,52.92
CA-2014-121048,2014-Jul-15,2014,Jul,Toby Carlisle,West,Technology,470.38,0.2,52.92
CA-2013-163167,2013-Nov-29,2013,Nov,Randy Ferguson,South,Furniture,182.67,0.0,52.97
CA-2012-132318,2012-Oct-30,2012,Oct,Thomas Thornton,South,Office Supplies,182.91,0.0,53.04
CA-2012-112571,2012-Sep-22,2012,Sep,Daniel Lacy,West,Furniture,204.60,0.0,53.20
CA-2011-146969,2011-Sep-29,2011,Sep,Arthur Prichep,West,Furniture,204.60,0.0,53.20
CA-2011-103989,2011-Mar-19,2011,Mar,Matt Connell,South,Technology,170.24,0.2,53.20
US-2014-167402,2014-Jan-14,2014,Jan,Cathy Prescott,Central,Furniture,212.94,0.0,53.24
CA-2011-118962,2011-Aug-05,2011,Aug,Chad Sievert,West,Office Supplies,110.96,0.0,53.26
US-2012-126977,2012-Sep-17,2012,Sep,Peter Fuller,East,Office Supplies,110.96,0.0,53.26
CA-2014-124716,2014-Mar-28,2014,Mar,Brendan Dodson,West,Office Supplies,110.96,0.0,53.26
CA-2014-102925,2014-Nov-06,2014,Nov,Christina DeMoss,East,Office Supplies,110.96,0.0,53.26
CA-2012-134117,2012-Dec-17,2012,Dec,Paul Gonzalez,West,Office Supplies,204.85,0.0,53.26
CA-2011-168368,2011-Feb-12,2011,Feb,Guy Armstrong,Central,Furniture,332.94,0.0,53.27
US-2014-147886,2014-Mar-29,2014,Mar,Dave Hallsten,West,Technology,532.72,0.2,53.27
CA-2011-127131,2011-Nov-24,2011,Nov,Harold Ryan,West,Office Supplies,197.58,0.0,53.35
CA-2014-110905,2014-Sep-11,2014,Sep,Robert Waldorf,Central,Technology,296.85,0.0,53.43
CA-2013-140438,2013-Dec-25,2013,Dec,Pauline Webber,East,Technology,197.97,0.0,53.45
CA-2012-125234,2012-Nov-27,2012,Nov,Steve Nguyen,West,Office Supplies,113.82,0.0,53.50
CA-2011-132962,2011-Sep-13,2011,Sep,Jessica Myrick,East,Technology,252.00,0.2,53.55
CA-2011-104283,2011-Jun-27,2011,Jun,Liz MacKendrick,South,Technology,223.96,0.0,53.75
CA-2012-126557,2012-Jul-12,2012,Jul,Rob Lucas,Central,Technology,537.54,0.2,53.75
US-2012-113327,2012-May-26,2012,May,Ben Ferrer,South,Office Supplies,153.73,0.2,53.80
CA-2011-135699,2011-Aug-29,2011,Aug,Hilary Holden,West,Office Supplies,109.92,0.0,53.86
CA-2014-116715,2014-Dec-03,2014,Dec,Victoria Wilson,West,Office Supplies,109.92,0.0,53.86
CA-2013-143924,2013-Jul-29,2013,Jul,Steve Carroll,Central,Office Supplies,109.92,0.0,53.86
CA-2013-101525,2013-May-02,2013,May,Chris McAfee,South,Office Supplies,109.92,0.0,53.86
CA-2014-160395,2014-Jan-01,2014,Jan,Kelly Lampkin,West,Office Supplies,159.77,0.2,53.92
CA-2012-124499,2012-Oct-09,2012,Oct,Fred McMath,Central,Office Supplies,269.91,0.1,53.98
CA-2012-159534,2012-Mar-20,2012,Mar,Dave Hallsten,East,Technology,199.98,0.0,53.99
CA-2011-151792,2011-Sep-02,2011,Sep,Christina VanderZanden,Central,Technology,239.98,0.2,53.99
CA-2012-146486,2012-Nov-09,2012,Nov,Dianna Vittorini,East,Technology,899.95,0.0,54.00
CA-2013-146206,2013-Sep-11,2013,Sep,Kean Thornton,Central,Technology,719.96,0.2,54.00
CA-2014-133095,2014-Jun-05,2014,Jun,Erica Hernandez,South,Office Supplies,108.08,0.0,54.04
CA-2014-100951,2014-Jun-10,2014,Jun,Noah Childs,Central,Office Supplies,720.76,0.2,54.06
CA-2011-109680,2011-Oct-06,2011,Oct,Victoria Pisteka,Central,Office Supplies,386.34,0.0,54.09
CA-2011-104563,2011-Mar-07,2011,Mar,Craig Molinari,West,Furniture,481.57,0.2,54.18
CA-2013-152765,2013-Jun-16,2013,Jun,Lynn Smith,Central,Office Supplies,173.49,0.2,54.22
CA-2012-100818,2012-May-31,2012,May,Janet Molinari,Central,Office Supplies,173.49,0.2,54.22
CA-2012-162201,2012-Jun-08,2012,Jun,Andrew Gjertsen,South,Office Supplies,173.49,0.2,54.22
CA-2014-122770,2014-Dec-14,2014,Dec,Emily Phan,West,Furniture,201.04,0.0,54.28
CA-2014-106103,2014-Jun-11,2014,Jun,Sean Christensen,Central,Technology,132.52,0.0,54.33
US-2014-132444,2014-Nov-19,2014,Nov,Christina DeMoss,West,Technology,132.52,0.0,54.33
CA-2014-169124,2014-Jul-04,2014,Jul,Maria Bertelson,West,Furniture,129.39,0.0,54.34
CA-2013-107146,2013-Jun-18,2013,Jun,Lena Creighton,West,Furniture,483.14,0.2,54.35
CA-2014-145765,2014-May-29,2014,May,Candace McMahon,West,Technology,271.97,0.2,54.39
US-2014-111745,2014-Nov-06,2014,Nov,Ruben Ausman,West,Technology,159.99,0.0,54.40
CA-2013-110772,2013-Nov-21,2013,Nov,Nick Zandusky,East,Technology,255.98,0.2,54.40
US-2011-144078,2011-Nov-25,2011,Nov,Richard Bierner,West,Furniture,725.34,0.2,54.40
CA-2012-126725,2012-Nov-17,2012,Nov,Brian Stugart,West,Office Supplies,777.21,0.0,54.40
CA-2013-105354,2013-Dec-03,2013,Dec,Pauline Webber,Central,Office Supplies,115.84,0.0,54.44
US-2014-165869,2014-Aug-01,2014,Aug,Luke Schmidt,Central,Office Supplies,155.88,0.0,54.56
CA-2012-153416,2012-Nov-24,2012,Nov,Toby Swindell,West,Office Supplies,454.86,0.0,54.58
US-2014-167402,2014-Jan-14,2014,Jan,Cathy Prescott,Central,Office Supplies,209.94,0.0,54.58
CA-2011-148915,2011-Nov-01,2011,Nov,Natalie DeCherney,West,Technology,155.98,0.2,54.59
CA-2013-124100,2013-Apr-01,2013,Apr,Erica Hackney,East,Furniture,328.00,0.1,54.67
CA-2014-159464,2014-May-19,2014,May,Todd Boyes,South,Office Supplies,113.94,0.0,54.69
CA-2013-131205,2013-Sep-05,2013,Sep,Anna Andreadi,South,Office Supplies,113.94,0.0,54.69
CA-2013-140935,2013-Nov-11,2013,Nov,Aaron Bergman,Central,Furniture,341.96,0.0,54.71
US-2013-123750,2013-Apr-16,2013,Apr,Ross Baird,South,Technology,291.96,0.2,54.74
CA-2014-130211,2014-Oct-23,2014,Oct,Brian DeCherney,Central,Furniture,248.98,0.0,54.78
CA-2013-159345,2013-Jun-18,2013,Jun,Ivan Gibson,West,Office Supplies,111.96,0.0,54.86
CA-2013-127642,2013-May-22,2013,May,Christine Phan,East,Office Supplies,111.96,0.0,54.86
CA-2013-113607,2013-Oct-15,2013,Oct,Pauline Webber,East,Office Supplies,111.96,0.0,54.86
CA-2014-129294,2014-Mar-17,2014,Mar,Ken Dana,West,Office Supplies,140.67,0.0,54.86
US-2014-109253,2014-Aug-22,2014,Aug,Patrick Ryan,West,Office Supplies,203.52,0.0,54.95
CA-2012-103772,2012-Jun-28,2012,Jun,Mark Packer,South,Office Supplies,119.56,0.0,55.00
CA-2013-101980,2013-Aug-20,2013,Aug,Resi Pölking,East,Office Supplies,146.69,0.2,55.01
CA-2011-124702,2011-Nov-18,2011,Nov,Maya Herman,West,Furniture,137.54,0.0,55.02
CA-2014-108112,2014-Nov-16,2014,Nov,Dana Kaydos,South,Furniture,220.06,0.2,55.02
CA-2013-139381,2013-Apr-19,2013,Apr,Roy Französisch,South,Office Supplies,203.92,0.0,55.06
CA-2012-138625,2012-Nov-02,2012,Nov,Emily Grady,South,Office Supplies,197.72,0.0,55.36
US-2012-129007,2012-Sep-13,2012,Sep,Ken Dana,West,Furniture,131.88,0.0,55.39
CA-2014-114258,2014-Nov-06,2014,Nov,Elizabeth Moffitt,Central,Technology,492.77,0.2,55.44
CA-2014-102925,2014-Nov-06,2014,Nov,Christina DeMoss,East,Office Supplies,164.69,0.2,55.58
CA-2014-113705,2014-Mar-28,2014,Mar,Lena Cacioppo,South,Technology,206.10,0.0,55.65
CA-2014-163629,2014-Nov-18,2014,Nov,Ruben Ausman,South,Technology,206.10,0.0,55.65
CA-2011-131450,2011-Aug-08,2011,Aug,Lena Radford,West,Technology,445.96,0.2,55.74
US-2013-143280,2013-Feb-22,2013,Feb,Tracy Zic,West,Technology,445.96,0.2,55.74
CA-2013-128412,2013-Dec-11,2013,Dec,Arthur Prichep,West,Office Supplies,123.92,0.0,55.76
CA-2011-140732,2011-Nov-11,2011,Nov,Matt Abelman,West,Office Supplies,123.92,0.0,55.76
CA-2011-119977,2011-Oct-08,2011,Oct,Duane Noonan,East,Office Supplies,123.92,0.0,55.76
CA-2012-129546,2012-Sep-28,2012,Sep,Roy Phan,West,Office Supplies,186.15,0.0,55.85
CA-2013-136812,2013-Nov-19,2013,Nov,Arthur Wiediger,Central,Office Supplies,1117.92,0.0,55.90
CA-2011-119151,2011-Nov-25,2011,Nov,Mike Pelletier,East,Office Supplies,1117.92,0.0,55.90
CA-2013-135776,2013-Dec-24,2013,Dec,Edward Hooks,West,Office Supplies,1117.92,0.0,55.90
CA-2012-165162,2012-May-14,2012,May,Hunter Glantz,West,Office Supplies,1117.92,0.0,55.90
CA-2013-146766,2013-Nov-05,2013,Nov,Thomas Thornton,West,Office Supplies,192.80,0.0,55.91
CA-2014-146360,2014-Apr-24,2014,Apr,Sean Christensen,Central,Technology,155.34,0.0,55.92
CA-2013-124352,2013-Oct-16,2013,Oct,Cynthia Delaney,Central,Office Supplies,121.60,0.0,55.94
CA-2011-163419,2011-Nov-11,2011,Nov,Tracy Zic,West,Technology,559.98,0.2,56.00
CA-2012-161767,2012-Nov-20,2012,Nov,Grace Kelly,Central,Technology,479.99,0.4,56.00
CA-2014-102519,2014-Nov-28,2014,Nov,Brian Moss,Central,Technology,143.73,0.0,56.05
CA-2013-141082,2013-Dec-10,2013,Dec,Fred McMath,East,Office Supplies,122.12,0.0,56.18
CA-2013-140501,2013-Jun-24,2013,Jun,Irene Maddox,East,Office Supplies,122.12,0.0,56.18
CA-2012-113152,2012-Dec-25,2012,Dec,Jim Karlsson,East,Furniture,449.57,0.2,56.20
CA-2013-127208,2013-Jun-13,2013,Jun,Stewart Carmichael,South,Office Supplies,208.16,0.0,56.20
US-2011-135881,2011-May-23,2011,May,Greg Tran,East,Office Supplies,208.16,0.0,56.20
CA-2011-146864,2011-Dec-22,2011,Dec,Bradley Talbott,East,Office Supplies,216.40,0.0,56.26
CA-2012-156734,2012-Jun-18,2012,Jun,Benjamin Venier,South,Furniture,643.14,0.2,56.27
CA-2014-127432,2014-Jan-23,2014,Jan,Alan Dominguez,West,Office Supplies,1126.02,0.0,56.30
CA-2013-163167,2013-Nov-29,2013,Nov,Randy Ferguson,South,Office Supplies,1126.02,0.0,56.30
CA-2013-100944,2013-Sep-25,2013,Sep,Edward Hooks,West,Furniture,563.24,0.2,56.32
CA-2012-117828,2012-Dec-23,2012,Dec,Bradley Drucker,South,Office Supplies,194.32,0.0,56.35
CA-2012-148635,2012-Jul-25,2012,Jul,Michelle Huthwaite,West,Furniture,704.90,0.0,56.39
CA-2014-126221,2014-Dec-31,2014,Dec,Chuck Clark,Central,Office Supplies,209.30,0.0,56.51
US-2011-157231,2011-Apr-05,2011,Apr,Roy Phan,South,Office Supplies,115.36,0.0,56.53
CA-2014-110443,2014-Nov-22,2014,Nov,Chloris Kastensmidt,West,Office Supplies,150.80,0.2,56.55
CA-2012-110947,2012-Jun-09,2012,Jun,Anthony Garverick,South,Office Supplies,113.10,0.0,56.55
CA-2011-142048,2011-Jun-22,2011,Jun,Joel Eaton,West,Technology,196.75,0.2,56.57
US-2012-153500,2012-Jul-03,2012,Jul,Deirdre Greer,East,Furniture,282.89,0.2,56.58
US-2012-159982,2012-Nov-28,2012,Nov,Dan Reichenbach,Central,Technology,647.90,0.2,56.69
CA-2014-126074,2014-Oct-03,2014,Oct,Roland Fjeld,Central,Furniture,157.74,0.0,56.79
CA-2011-143413,2011-May-24,2011,May,Resi Pölking,East,Office Supplies,116.28,0.0,56.98
CA-2014-161956,2014-Aug-28,2014,Aug,Dan Reichenbach,West,Office Supplies,116.28,0.0,56.98
CA-2012-100685,2012-Dec-19,2012,Dec,Suzanne McNair,Central,Office Supplies,116.28,0.0,56.98
CA-2013-109365,2013-Nov-04,2013,Nov,Xylona Preis,West,Office Supplies,116.28,0.0,56.98
CA-2012-115798,2012-Nov-13,2012,Nov,Ken Lonsdale,East,Furniture,299.97,0.0,56.99
CA-2011-109855,2011-Sep-01,2011,Sep,Lena Hernandez,East,Technology,357.00,0.0,57.12
CA-2012-158421,2012-Sep-21,2012,Sep,Giulietta Baptist,South,Office Supplies,121.96,0.0,57.32
CA-2012-137750,2012-Jun-25,2012,Jun,Jill Fjeld,West,Furniture,204.85,0.0,57.36
CA-2014-158386,2014-Oct-17,2014,Oct,Bobby Odegard,South,Office Supplies,124.75,0.0,57.39
